
begin photo_measurements 0767	strip_id 26	version 2.0
 11384182	12.784763	41.61474 	12.784471	41.613712	1 85
 11384385	24.882391	33.518799	24.881812	33.517977	1 85
 11384439	27.063387	41.57591 	27.062719	41.574837	1 85
 11384449	27.317966	41.691883	27.31729 	41.690804	1 85
 11386535	-3.8926272	-5.757404	-3.8925299	-5.7572979	1 85
 11386538	-5.6164344	-6.5802747	-5.616301	-6.5801511	1 85
 11386704	-4.3345699	13.115044	-4.334462	13.114755	1 85
 11387517	0.68683372	10.834983	0.68683602	10.834743	1 85
 11387540	3.8627091	7.8575428	3.8626455	7.8573665	1 85
 11387982	4.2433873	-5.7741566	4.2433158	-5.7740502	1 85
 11386902	-3.1165307	37.406367	-3.1164389	37.405475	1 85
 11387596	1.0216959	32.748999	1.0216908	32.74824 	1 85
 11387605	4.7660101	36.239938	4.7659178	36.23908 	1 85
 11388154	7.1561961	44.480308	7.1560398	44.479199	1 85
 11389392	-32.422596	3.3273904	-32.421836	3.3272997	1 85
 11389428	-26.50095	3.1329468	-26.500346	3.1328634	1 85
 11389436	-26.440348	-2.2979713	-26.439746	-2.2979347	1 85
 11389590	-26.121858	10.52179 	-26.121261	10.521542	1 85
 11390453	-18.597814	-3.5560116	-18.597399	-3.5559492	1 85
 11390589	-18.656465	13.06057 	-18.656044	13.060274	1 85
 11389791	-26.308739	34.777498	-26.308074	34.776629	1 85
 11389795	-26.579667	34.864815	-26.578994	34.863943	1 85
 11389996	-33.367854	40.693321	-33.366958	40.692237	1 85
 11390964	-18.741892	33.855391	-18.741429	33.854574	1 85
 11392575	-2.7062787	-2.8618939	-2.7062063	-2.861848	1 85
 11392301	-8.4776597	32.328484	-8.4774473	32.327729	1 85
 11393268	-33.807548	-12.849593	-33.80674	-12.849308	1 85
 11265578	32.864366	-50.275187	32.863472	-50.273803	1 85
 11383920	13.384267	-51.509465	13.383936	-51.508126	1 85
 11381033	33.707958	-51.719031	33.707027	-51.717586	1 85
 11269327	26.559485	-46.962647	26.558803	-46.961421	1 85
 30432	-1.2453343	11.438356	-1.2452916	11.438104	1 0
end photo_measurements

begin photo_measurements 0769	strip_id 26	version 2.0
 11263414	26.682121	-20.01866	26.681532	-20.018218	1 85
 11263526	31.147725	-40.164595	31.146942	-40.163576	1 85
 11263528	31.600524	-41.235107	31.599722	-41.234051	1 85
 11264316	22.466674	-21.948484	22.466186	-21.948004	1 85
 11264318	22.150315	-21.378304	22.149836	-21.377838	1 85
 11264579	23.917777	-43.772049	23.917185	-43.770946	1 85
 11265301	17.328523	-18.420236	17.328162	-18.419847	1 85
 11263524	28.465481	-45.392332	28.464751	-45.391152	1 85
 11265578	11.493508	-48.244398	11.493234	-48.243185	1 85
 11380771	26.319301	-50.341606	26.318609	-50.34026	1 85
 11269106	10.683661	-13.882723	10.683451	-13.882442	1 85
 11269153	6.3899313	-31.625866	6.3898033	-31.625164	1 85
 11270008	2.3246101	-11.677974	2.3245768	-11.677743	1 85
